department_code,department_name,project_id,project_name,original_folder
06010,환경,20222508,낙동강유역 안전한 먹는 물 공급체계 구축사업(하류),\\EstInternetDisk\6-leedh\06010_환경\2팀\03.전략환경영향평가\2022258ㅣ낙동강유역 안전한 먹는 물 공급체계 구축사업(하류)
06010,환경,20222707,l 무심동로 - 오창IC 도로건설공사 사후환경영향조사용역,\\EstInternetDisk\6-leedh\06010_환경\2팀\02.사후환경영향조사\2022277 l 무심동로 - 오창IC 도로건설공사 사후환경영향조사용역
06010,환경,20222804,상남특별 농공단지계획(변경) 전략환경영향평가,\\EstInternetDisk\6-leedh\06010_환경\2팀\03.전략환경영향평가\2022284ㅣ상남특별 농공단지계획(변경) 전략환경영향평가
06010,환경,20230000,안양천 파크골프장18홀 소규모환경영향평가,\\EstInternetDisk\6-leedh\06010_환경\2팀\04.소규모환경영향평가\20230000ㅣ안양천 파크골프장18홀 소규모환경영향평가
06010,환경,20230000,화포천 화포2지구 외 1개지구 하천환경정비사업(오서제 정비) 소규모환경영향평가,\\EstInternetDisk\6-leedh\06010_환경\2팀\04.소규모환경영향평가\20230000ㅣ화포천 화포2지구 외 1개지구 하천환경정비사업(오서제 정비) 소규모환경영향평가
06010,환경,20230024,남양주왕숙 공공주택지구 사후환경영향조사(공사시) 용역,\\EstInternetDisk\6-leedh\06010_환경\2팀\02.사후환경영향조사\20230024ㅣ남양주왕숙 공공주택지구 사후환경영향조사(공사시) 용역
06010,환경,20230051,I 지방도415호선 신월_여량간 도로확포장공사 사후환경영향조사용역,\\EstInternetDisk\6-leedh\06010_환경\1팀\02.사후환경영향조사\20230051 I 지방도415호선 신월_여량간 도로확포장공사 사후환경영향조사용역
06010,환경,20230067,고양시 국도39호선 주교지하차도 교통소음 환경보전방안 용역,\\EstInternetDisk\6-leedh\06010_환경\1팀\07.기타\20230067ㅣ고양시 국도39호선 주교지하차도 교통소음 환경보전방안 용역
06010,환경,20230072,황산지방정원 조성사업에 따른 소규모환경영향평가,\\EstInternetDisk\6-leedh\06010_환경\2팀\04.소규모환경영향평가\20230072ㅣ황산지방정원 조성사업에 따른 소규모환경영향평가
06010,환경,20230113,비응항 정온도 개선사업 사후환경영향조사(운영시) 용역,\\EstInternetDisk\6-leedh\06010_환경\2팀\02.사후환경영향조사\20230113ㅣ비응항 정온도 개선사업 사후환경영향조사(운영시) 용역
06010,환경,20230135,I 광주효천1 도시개발사업 사후환경영향조사(운영시) 용역,\\EstInternetDisk\6-leedh\06010_환경\1팀\02.사후환경영향조사\20230135 I 광주효천1 도시개발사업 사후환경영향조사(운영시) 용역
06010,환경,20230154,평창터널 민간투자사업 전략환경영향평가 용역,\\EstInternetDisk\6-leedh\06010_환경\2팀\03.전략환경영향평가\20230154ㅣ평창터널 민간투자사업 전략환경영향평가 용역
06010,환경,20230194,갑천(지방)권역 하천기본계획 전략환경영향평가 용역,\\EstInternetDisk\6-leedh\06010_환경\2팀\03.전략환경영향평가\20230194ㅣ갑천(지방)권역 하천기본계획 전략환경영향평가 용역
06010,환경,20230199,용인~광주 고속화도로 민간투자사업 전략환경영향평가,\\EstInternetDisk\6-leedh\06010_환경\1팀\03.전략환경영향평가\20230199ㅣ용인~광주 고속화도로 민간투자사업 전략환경영향평가
06010,환경,20230222,평택~오송 2복선화 건설사업 사후환경영향조사용역,\\EstInternetDisk\6-leedh\06010_환경\2팀\02.사후환경영향조사\20230222ㅣ평택~오송 2복선화 건설사업 사후환경영향조사용역
06010,환경,20230237,강원권 국립호국원 조성사업 소규모환경영향평가 용역,\\EstInternetDisk\6-leedh\06010_환경\2팀\04.소규모환경영향평가\20230237ㅣ강원권 국립호국원 조성사업 소규모환경영향평가 용역
06010,환경,20230251,(24~25)시화지구 개발사업 사후환경영향조사 용역,\\EstInternetDisk\6-leedh\06010_환경\2팀\02.사후환경영향조사\20230251ㅣ(24~25)시화지구 개발사업 사후환경영향조사 용역
06010,환경,20230303,승학터널 민간투자사업 환경영향평가,\\EstInternetDisk\6-leedh\06010_환경\2팀\01.환경영향평가\2023033ㅣ승학터널 민간투자사업 환경영향평가
06010,환경,20232001,00에코타운 조성사업 환경영향평가,\\EstInternetDisk\6-leedh\06010_환경\2팀\01.환경영향평가\2023201ㅣ00에코타운 조성사업 환경영향평가
06010,환경,20240000,l 광주송정~순천 철도건설사업 환경영향평가,\\EstInternetDisk\6-leedh\06010_환경\1팀\01.환경영향평가\20240000 l 광주송정~순천 철도건설사업 환경영향평가
06010,환경,20240000,성남 고등동 공공지원민간임대주택 공급촉진지구 조사설계용역(환경),\\EstInternetDisk\6-leedh\06010_환경\1팀\03.전략환경영향평가\20240000ㅣ성남 고등동 공공지원민간임대주택 공급촉진지구 조사설계용역(환경)
06010,환경,20240009,I 남한강 에스파크CC 조성사업 사후환경영향조사 용역,\\EstInternetDisk\6-leedh\06010_환경\1팀\02.사후환경영향조사\20240009 I 남한강 에스파크CC 조성사업 사후환경영향조사 용역
06010,환경,20240023,군도15호선(오용~적량) 확포장공사 소규모환경영향평가 용역,\\EstInternetDisk\6-leedh\06010_환경\2팀\04.소규모환경영향평가\20240023ㅣ군도15호선(오용~적량) 확포장공사 소규모환경영향평가 용역
06010,환경,20240027,서문시장역 대합실 증축 및 연결통로 기타공사 건설부문 실시설계 용역,\\EstInternetDisk\6-leedh\06010_환경\1팀\07.기타\20240027ㅣ서문시장역 대합실 증축 및 연결통로 기타공사 건설부문 실시설계 용역
06010,환경,20240030,2030 창원도시관리계획(재정비) 전략환경영향평가,\\EstInternetDisk\6-leedh\06010_환경\1팀\03.전략환경영향평가\20240030ㅣ2030 창원도시관리계획(재정비) 전략환경영향평가
06010,환경,20240033,I 천안제2일반산업단지 재생사업 사후환경영향조사용역(공사시),\\EstInternetDisk\6-leedh\06010_환경\1팀\02.사후환경영향조사\20240033 I 천안제2일반산업단지 재생사업 사후환경영향조사용역(공사시)
06010,환경,20240034,오산항 정비사업 사후환경영향조사용역(운영시),\\EstInternetDisk\6-leedh\06010_환경\2팀\02.사후환경영향조사\20240034ㅣ오산항 정비사업 사후환경영향조사용역(운영시)
06010,환경,20240035,"I 500kV HVDC 동해안-신가평TL 건설공사 사후환경영향조사 용역(동부-2,3구간)","\\EstInternetDisk\6-leedh\06010_환경\1팀\02.사후환경영향조사\20240035 I 500kV HVDC 동해안-신가평TL 건설공사 사후환경영향조사 용역(동부-2,3구간)"
06010,환경,20240035,I 500kV HVDC 동해안-신가평TL 건설공사 사후환경영향조사 용역(동부-3구간),\\EstInternetDisk\6-leedh\06010_환경\1팀\02.사후환경영향조사\20240035 I 500kV HVDC 동해안-신가평TL 건설공사 사후환경영향조사 용역(동부-3구간)
06010,환경,20240039,고양 경제자유구역(JDS지구) 지정을 위한 전략환경영향평가 용역,\\EstInternetDisk\6-leedh\06010_환경\2팀\03.전략환경영향평가\20240039ㅣ고양 경제자유구역(JDS지구) 지정을 위한 전략환경영향평가 용역
06010,환경,20240060,l 성남복정1 환경보전방안(2차),\\EstInternetDisk\6-leedh\06010_환경\1팀\01.환경영향평가\@완료\20240060 l 성남복정1 환경보전방안(2차)
06010,환경,20240066,용담댐 수상태양광 개발사업 소규모환경영향평가 용역,\\EstInternetDisk\6-leedh\06010_환경\2팀\04.소규모환경영향평가\20240066ㅣ용담댐 수상태양광 개발사업 소규모환경영향평가 용역
06010,환경,20240067,l 통영항 당동방파제 건설공사 환경영향평가용역,\\EstInternetDisk\6-leedh\06010_환경\1팀\01.환경영향평가\20240067 l 통영항 당동방파제 건설공사 환경영향평가용역
06010,환경,20240099,500kV HVDC 동해안-신가평 TL 건설공사 사후환경영향조사 용역(서부-4구간),\\EstInternetDisk\6-leedh\06010_환경\2팀\02.사후환경영향조사\20240099ㅣ500kV HVDC 동해안-신가평 TL 건설공사 사후환경영향조사 용역(서부-4구간)
06010,환경,20240130,I 달천 하천정비사업(5개지구) 사후환경영향조사용역,\\EstInternetDisk\6-leedh\06010_환경\1팀\02.사후환경영향조사\20240130 I 달천 하천정비사업(5개지구) 사후환경영향조사용역
06010,환경,20240156,l 서안양 친환경 융합 스마트밸리 전략 및 환경영향평가,\\EstInternetDisk\6-leedh\06010_환경\2팀\01.환경영향평가\20240156 l 서안양 친환경 융합 스마트밸리 전략 및 환경영향평가
06010,환경,20240167,"I 송도국제도시 6,8공구 조성사업 사후환경영향조사 용역","\\EstInternetDisk\6-leedh\06010_환경\1팀\02.사후환경영향조사\20240167 I 송도국제도시 6,8공구 조성사업 사후환경영향조사 용역"
06010,환경,20240174,l 포항 기업혁신파크 통합개발계획 환경영향평가,\\EstInternetDisk\6-leedh\06010_환경\2팀\01.환경영향평가\20240174 l 포항 기업혁신파크 통합개발계획 환경영향평가
06010,환경,20240177,아산 둔포 센트럴파크 도시개발사업 전략 및 환경영향평가 용역,\\EstInternetDisk\6-leedh\06010_환경\2팀\03.전략환경영향평가\20240177ㅣ아산 둔포 센트럴파크 도시개발사업 전략 및 환경영향평가 용역
06010,환경,20240178,"월곶_판교 복선전철 건설사업(제2_5, 7, 9_10공구) 사후환경영향조사용역","\\EstInternetDisk\6-leedh\06010_환경\2팀\02.사후환경영향조사\20240178ㅣ월곶_판교 복선전철 건설사업(제2_5, 7, 9_10공구) 사후환경영향조사용역"
06010,환경,20240707,섬진강 도달지구 환경영향평가,\\EstInternetDisk\6-leedh\06010_환경\2팀\01.환경영향평가\2024077ㅣ섬진강 도달지구 환경영향평가
06010,환경,20240729,[긴급][국제입찰]입찰공고 및 사업수행능력 평가신청서 제출안내 1부,\\EstInternetDisk\6-leedh\06010_환경\1팀\06.제안서\20240729 [긴급][국제입찰]입찰공고 및 사업수행능력 평가신청서 제출안내 1부
06010,환경,20250000,신현동 287-58번지 일원 재개발 정비사업 정비계획 수립 및 정비구역 지정 용역(환경성검토),\\EstInternetDisk\6-leedh\06010_환경\1팀\07.기타\20250000ㅣ신현동 287-58번지 일원 재개발 정비사업 정비계획 수립 및 정비구역 지정 용역(환경성검토)
06010,환경,90000000,(소노) 진도리조트 사후,\\EstInternetDisk\6-leedh\06010_환경\1팀\07.기타\90000000ㅣ(소노) 진도리조트 사후
06010,환경,90000000,제11차 전력수급기본계획 전략,\\EstInternetDisk\6-leedh\06010_환경\1팀\07.기타\90000000ㅣ제11차 전력수급기본계획 전략
06010,환경,90000000,현대건설-구미 하수처리장 평가,\\EstInternetDisk\6-leedh\06010_환경\1팀\07.기타\90000000ㅣ현대건설-구미 하수처리장 평가
07010,상하수도,20200164,성동교 확장 및 진입램프 신설 기본 및 실시설계 용역,\\EstInternetDisk\6-leedh\07010_상하수도\2020164 성동교 확장 및 진입램프 신설 기본 및 실시설계 용역
07010,항만,20200176,"(지분외주) 2020년 거제시 어촌뉴딜사업(산전항, 예구항, 저구항) 기본 및 실시설계용역","\\EstInternetDisk\6-leedh\07010_항만\2020176 (지분외주) 2020년 거제시 어촌뉴딜사업(산전항, 예구항, 저구항) 기본 및 실시설계용역"
07010,항만,20200177,"(지분외주) 2020년 통영시 어촌뉴딜사업(내지항, 달아항, 학림항) 기본 및 실시설계용역","\\EstInternetDisk\6-leedh\07010_항만\2020177 (지분외주) 2020년 통영시 어촌뉴딜사업(내지항, 달아항, 학림항) 기본 및 실시설계용역"
07010,항만,20200243,(지분외주) 권관항 어촌뉴딜사업 기본 및 실시설계용역,\\EstInternetDisk\6-leedh\07010_항만\2020243 (지분외주) 권관항 어촌뉴딜사업 기본 및 실시설계용역
07010,상하수도,202100063,양산시 물재이용 관리계획(변경) 수립용역,\\EstInternetDisk\6-leedh\07010_상하수도\Y20210063 양산시 물재이용 관리계획(변경) 수립용역
07010,상하수도,202100115,물재생센터 등 하수도시설 빗물처리비용 산정용역,\\EstInternetDisk\6-leedh\07010_상하수도\[준공] Y20210115 물재생센터 등 하수도시설 빗물처리비용 산정용역
07010,상하수도,202100140,신촌-6 소구역 하수관로 정비사업 기본 및 실시설계,\\EstInternetDisk\6-leedh\07010_상하수도\Y20210140 신촌-6 소구역 하수관로 정비사업 기본 및 실시설계
07010,상하수도,202100153,염곡-2 소구역 하수관로 정비 기본 및 실시설계용역,\\EstInternetDisk\6-leedh\07010_상하수도\Y20210153 염곡-2 소구역 하수관로 정비 기본 및 실시설계용역
07010,상하수도,202100163,밀양시 수도정비기본계획(변경) 정수장 기술진단 및 물수요관리 시행계힉수립 용역,\\EstInternetDisk\6-leedh\07010_상하수도\Y20210163_밀양시 수도정비기본계획(변경) 정수장 기술진단 및 물수요관리 시행계힉수립 용역
07010,상하수도,202100165,성산 농어촌마을 하수도 설치사업 실시설계 용역,\\EstInternetDisk\6-leedh\07010_상하수도\[준공] Y20210165 성산 농어촌마을 하수도 설치사업 실시설계 용역
07010,상하수도,202100169,매송공공하수처리시설 증설 설치사업 기본 및 실시설계,\\EstInternetDisk\6-leedh\07010_상하수도\Y20210169 매송공공하수처리시설 증설 설치사업 기본 및 실시설계
07010,상하수도,202100171,우즈벡 타슈켄트 하수처리시설 사업 타당성 조사-1,\\EstInternetDisk\6-leedh\07010_상하수도\[준공] Y20210171 우즈벡 타슈켄트 하수처리시설 사업 타당성 조사-1
07010,상하수도,202100205,하동군 친환경에너지타운 조성사업 기본 및 실시설계,\\EstInternetDisk\6-leedh\07010_상하수도\Y20210205 하동군 친환경에너지타운 조성사업 기본 및 실시설계
07010,상하수도,202100209,"파주시 노후 및 문산,파주,법원 하수관로 정비사업 기본 및 실시설계","\\EstInternetDisk\6-leedh\07010_상하수도\Y20210209 파주시 노후 및 문산,파주,법원 하수관로 정비사업 기본 및 실시설계"
07010,상하수도,202100211,사천시 상수도관망 기술진단 용역,\\EstInternetDisk\6-leedh\07010_상하수도\Y20210211 사천시 상수도관망 기술진단 용역
07010,상하수도,202100249,점촌처리구역 노후하수관로(오수)정비사업(2단계) 외 1건 기본 및 실시설계,\\EstInternetDisk\6-leedh\07010_상하수도\Y20210249 점촌처리구역 노후하수관로(오수)정비사업(2단계) 외 1건 기본 및 실시설계
07010,항만,20210039,(타부서지원) 해남 어불도 연륙교 개설사업 기본 및 실시설계용역,\\EstInternetDisk\6-leedh\07010_항만\2021039 (타부서지원) 해남 어불도 연륙교 개설사업 기본 및 실시설계용역
07010,상하수도,202100609,교통처리계획검토 요청(옥포송해공원),\\EstInternetDisk\6-leedh\07010_상하수도\zz 20210609 교통처리계획검토 요청(옥포송해공원)
07010,항만,20210061,(단독수행) 후포항 정비(생활형SOC)사업 기본 및 실시설계용역(준공폴더 이동후 폴더 삭제),\\EstInternetDisk\6-leedh\07010_항만\2021061 (단독수행) 후포항 정비(생활형SOC)사업 기본 및 실시설계용역(준공폴더 이동후 폴더 삭제)
07010,항만,20210089,(단독수행) 사석경사식 방파제 상치하부 공동조사 및 보강계획수립,\\EstInternetDisk\6-leedh\07010_항만\2021089 (단독수행) 사석경사식 방파제 상치하부 공동조사 및 보강계획수립
07010,항만,20210119,(용역주관) 부산남항 서방파제 재해취약지구 정비사업 기본 및 실시설계용역,\\EstInternetDisk\6-leedh\07010_항만\2021119 (용역주관) 부산남항 서방파제 재해취약지구 정비사업 기본 및 실시설계용역
07010,항만,20210124,(단독수행) 오이도항 정비공사 기본 및 실시설계용역,\\EstInternetDisk\6-leedh\07010_항만\2021124 (단독수행) 오이도항 정비공사 기본 및 실시설계용역
07010,항만,20210130,(용역주관) 울산항 항만시설 성능개선공사 실시설계용역,\\EstInternetDisk\6-leedh\07010_항만\2021130 (용역주관) 울산항 항만시설 성능개선공사 실시설계용역
07010,항만,20210152,(단독수행) 광양항 율촌지역 신규부두 타당성조사용역(준공폴더 이동후 폴더 삭제),\\EstInternetDisk\6-leedh\07010_항만\2021152 (단독수행) 광양항 율촌지역 신규부두 타당성조사용역(준공폴더 이동후 폴더 삭제)
07010,상하수도,202200019,서면 금평마을 하수관로 정비공사 등 3건 기본 및 실시설계용역,\\EstInternetDisk\6-leedh\07010_상하수도\Y20220019 서면 금평마을 하수관로 정비공사 등 3건 기본 및 실시설계용역
07010,상하수도,202200021,우즈베키스탄 무수수량 감소지원사업(2021-22 KSP-ADB 공동컨설팅),\\EstInternetDisk\6-leedh\07010_상하수도\[준공] Y20220021 우즈베키스탄 무수수량 감소지원사업(2021-22 KSP-ADB 공동컨설팅)
07010,항만,202200034,(지분외주) 강릉 하시동지구 연안정비사업 기본 및 실시설계용역,\\EstInternetDisk\6-leedh\07010_항만\20220034 (지분외주) 강릉 하시동지구 연안정비사업 기본 및 실시설계용역
07010,상하수도,202200035,하수도정비 중점관리지역(동천배수구역) 정비사업 기본 및 실시설계 용역,\\EstInternetDisk\6-leedh\07010_상하수도\Y20220035 하수도정비 중점관리지역(동천배수구역) 정비사업 기본 및 실시설계 용역
07010,상하수도,202200040,2022년 동두천시 하수관로 기술진단 용역,\\EstInternetDisk\6-leedh\07010_상하수도\Y20220040 2022년 동두천시 하수관로 기술진단 용역
07010,상하수도,202200063,삼호천유역 비점오염저감시설 설치사업 타당성조사 및 기본계획 수립용역,\\EstInternetDisk\6-leedh\07010_상하수도\[준공] Y20220063 삼호천유역 비점오염저감시설 설치사업 타당성조사 및 기본계획 수립용역
07010,항만,202200069,(용역주관) 화진포 해양누리길 조성사업 기본 및 실시설계용역,\\EstInternetDisk\6-leedh\07010_항만\20220069 (용역주관) 화진포 해양누리길 조성사업 기본 및 실시설계용역
07010,상하수도,202200082,함안군 정수장 기술진단 용역,\\EstInternetDisk\6-leedh\07010_상하수도\[준공] Y20220082 함안군 정수장 기술진단 용역
07010,항만,202200083,(단독수행) 목포항 대반동 수제선정비 기본 및 실시설계용역,\\EstInternetDisk\6-leedh\07010_항만\20220083 (단독수행) 목포항 대반동 수제선정비 기본 및 실시설계용역
07010,상하수도,202200093,방학-4 소구역 하수관로 정비사업 기본 및 실시설계 용역,\\EstInternetDisk\6-leedh\07010_상하수도\Y20220093 방학-4 소구역 하수관로 정비사업 기본 및 실시설계 용역
07010,상하수도,202200094,상계1-3 소구역 하수관로 정비사업 기본 및 실시설계 용역,\\EstInternetDisk\6-leedh\07010_상하수도\Y20220094 상계1-3 소구역 하수관로 정비사업 기본 및 실시설계 용역
07010,항만,202200095,(단독수행) 목포북항 국가어업지도선부두 확장공사 기본 및 실시설계용역,\\EstInternetDisk\6-leedh\07010_항만\20220095 (단독수행) 목포북항 국가어업지도선부두 확장공사 기본 및 실시설계용역
07010,상하수도,202200096,스마트 하수도 관리체계 구축·운영사업 기본 및 실시설계 용역,\\EstInternetDisk\6-leedh\07010_상하수도\Y20220096 스마트 하수도 관리체계 구축·운영사업 기본 및 실시설계 용역
07010,상하수도,202200098,화성시 남양2 신규 공공하수도처리시설 민간투자사업 기본설계,\\EstInternetDisk\6-leedh\07010_상하수도\Y20220098 화성시 남양2 신규 공공하수도처리시설 민간투자사업 기본설계
07010,상하수도,202200108,국가소유 공공폐수처리시설(달성) 노후폐수관로 정비사업 기본 및 실시설계,\\EstInternetDisk\6-leedh\07010_상하수도\Y20220108 국가소유 공공폐수처리시설(달성) 노후폐수관로 정비사업 기본 및 실시설계
07010,상하수도,202200109,불당처리구역 차집관로 개량사업 기본 및 실시설계 용역,\\EstInternetDisk\6-leedh\07010_상하수도\Y20220109 불당처리구역 차집관로 개량사업 기본 및 실시설계 용역
07010,항만,202200114,(단독수행) 비응항 어선접안시설 부잔교 설치 기본 및 실시설계용역,\\EstInternetDisk\6-leedh\07010_항만\20220114 (단독수행) 비응항 어선접안시설 부잔교 설치 기본 및 실시설계용역
07010,상하수도,202200115,노후하수관로 정밀조사 2단계('22년 합류식) 2구역,\\EstInternetDisk\6-leedh\07010_상하수도\[준공] Y20220115 노후하수관로 정밀조사 2단계('22년 합류식) 2구역
07010,상하수도,202200117,"팔복(3,5,6분구)처리구역 하수관로 정비사업 기본 및 실시설계용역","\\EstInternetDisk\6-leedh\07010_상하수도\Y20220117 팔복(3,5,6분구)처리구역 하수관로 정비사업 기본 및 실시설계용역"
07010,상하수도,202200123,군산공업용수도 노후관 개량사업(1차) 기본 및 실시설계,\\EstInternetDisk\6-leedh\07010_상하수도\Y20220123 군산공업용수도 노후관 개량사업(1차) 기본 및 실시설계
07010,상하수도,202200138,내서 신목 소규모 하수처리시설 하수관로 기술진단 용역,\\EstInternetDisk\6-leedh\07010_상하수도\[준공] Y20220138 내서 신목 소규모 하수처리시설 하수관로 기술진단 용역
07010,항만,202200150,(공동수행) 신규 항만 기본계획 수립용역,\\EstInternetDisk\6-leedh\07010_항만\20220150 (공동수행) 신규 항만 기본계획 수립용역
07010,상하수도,202200151,광양만권경제자유구역 경도지구 오수처리계획 변경 용역,\\EstInternetDisk\6-leedh\07010_상하수도\Y20220151 광양만권경제자유구역 경도지구 오수처리계획 변경 용역
07010,상하수도,202200154,창포호 비점오염저감시설 설치사업 기본 및 실시설계,\\EstInternetDisk\6-leedh\07010_상하수도\Y20220154 창포호 비점오염저감시설 설치사업 기본 및 실시설계
07010,상하수도,202200159,대부도 하수관로 설치사업(2단계) 기본 및 실시설계 용역,\\EstInternetDisk\6-leedh\07010_상하수도\Y20220159 대부도 하수관로 설치사업(2단계) 기본 및 실시설계 용역
07010,항만,202200173,(지분외주) 2022년 창원시 수정 안녕항 어촌뉴딜사업 기본 및 실시설계용역,\\EstInternetDisk\6-leedh\07010_항만\20220173 (지분외주) 2022년 창원시 수정 안녕항 어촌뉴딜사업 기본 및 실시설계용역
07010,상하수도,202200175,김해시 장유지구 노후하수관로 정밀조사 용역,\\EstInternetDisk\6-leedh\07010_상하수도\[준공] Y20220175 김해시 장유지구 노후하수관로 정밀조사 용역
07010,상하수도,202200200,동부 양산 우수관 정비 기본조사 용역,\\EstInternetDisk\6-leedh\07010_상하수도\[준공] Y20220200 동부 양산 우수관 정비 기본조사 용역
07010,상하수도,202200214,이천시 부필 하수관로 정비사업 기본 및 실시설계용역,\\EstInternetDisk\6-leedh\07010_상하수도\Y20220214 이천시 부필 하수관로 정비사업 기본 및 실시설계용역
07010,상하수도,202200257,거창읍 시가지 노후관로 정밀조사용역,\\EstInternetDisk\6-leedh\07010_상하수도\[준공] Y20220257 거창읍 시가지 노후관로 정밀조사용역
07010,상하수도,202200261,광역 및 공업용수도 자산관리체계 시범구축 확대 용역(3권역),\\EstInternetDisk\6-leedh\07010_상하수도\Y20220261 광역 및 공업용수도 자산관리체계 시범구축 확대 용역(3권역)
07010,상하수도,202200264,양원 소규모 배수지 건설공사 외 1개사업  기본 및 실시설계 용역,\\EstInternetDisk\6-leedh\07010_상하수도\Y20220264 양원 소규모 배수지 건설공사 외 1개사업  기본 및 실시설계 용역
07010,상하수도,202200275,양재 빗물펌프장 증설 및 유역확장사업 기본 및 실시설계 용역,\\EstInternetDisk\6-leedh\07010_상하수도\Y20220275 양재 빗물펌프장 증설 및 유역확장사업 기본 및 실시설계 용역
07010,항만,202300002,"(지분외주) 파푸아뉴기니 바니모, 위왁항 및 북부도로 타당성조사 및 실시설계","\\EstInternetDisk\6-leedh\07010_항만\20230002 (지분외주) 파푸아뉴기니 바니모, 위왁항 및 북부도로 타당성조사 및 실시설계"
07010,상하수도,202300007,봉화군 물 재이용 관리계획(변경) 수립 용역,\\EstInternetDisk\6-leedh\07010_상하수도\Y20230007 봉화군 물 재이용 관리계획(변경) 수립 용역
07010,상하수도,202300010,마산운동장 일원 그린빗물인프라조성사업 타당성 조사 및 기본계획 수립 용역,\\EstInternetDisk\6-leedh\07010_상하수도\[준공] Y20230010 마산운동장 일원 그린빗물인프라조성사업 타당성 조사 및 기본계획 수립 용역
07010,상하수도,202300011,칠서정수장 케익호퍼 1호기 교체공사 실시설계 용역,\\EstInternetDisk\6-leedh\07010_상하수도\[준공] Y20230011 칠서정수장 케익호퍼 1호기 교체공사 실시설계 용역
07010,상하수도,202300013,낙상1 농어촌마을 하수도정비 외 3개지구 기본 및 실시설계용역,\\EstInternetDisk\6-leedh\07010_상하수도\Y20230013 낙상1 농어촌마을 하수도정비 외 3개지구 기본 및 실시설계용역
07010,상하수도,202300017,배수지 소형생물 대응체계 구축사업 실시설계 용역,\\EstInternetDisk\6-leedh\07010_상하수도\[준공] Y20230017 배수지 소형생물 대응체계 구축사업 실시설계 용역
07010,항만,202300021,(지분외주) 월포 자연재해위험개선지구 정비사업 기본 및 실시설계용역,\\EstInternetDisk\6-leedh\07010_항만\20230021 (지분외주) 월포 자연재해위험개선지구 정비사업 기본 및 실시설계용역
07010,상하수도,202300041,창원남천유역 비점오염저감시설 설치사업 기본 및 실시설계용역,\\EstInternetDisk\6-leedh\07010_상하수도\Y20230041 창원남천유역 비점오염저감시설 설치사업 기본 및 실시설계용역
07010,항만,202300064,"(공동수행) 국가어항 지정, 개발방식 개편 방안 및 타당성 조사 용역","\\EstInternetDisk\6-leedh\07010_항만\20230064 (공동수행) 국가어항 지정, 개발방식 개편 방안 및 타당성 조사 용역"
07010,상하수도,202300073,칠서취수장 시설개선(신설)사업 기본 및 실시설계용역,\\EstInternetDisk\6-leedh\07010_상하수도\Y20230073 칠서취수장 시설개선(신설)사업 기본 및 실시설계용역
07010,상하수도,202300082,정수센터 차염소독제 도입 타당성 조사용역,\\EstInternetDisk\6-leedh\07010_상하수도\[준공] Y20230082 정수센터 차염소독제 도입 타당성 조사용역
07010,상하수도,202300090,남산면 다릿골 농어촌마을하수도건설공사 실시설계용역,\\EstInternetDisk\6-leedh\07010_상하수도\Y20230090 남산면 다릿골 농어촌마을하수도건설공사 실시설계용역
07010,항만,202300098,(지분외주) 용기포항 배후부지 활용방안 기본구상용역,\\EstInternetDisk\6-leedh\07010_항만\20230098 (지분외주) 용기포항 배후부지 활용방안 기본구상용역
07010,상하수도,202300099,동해북부 단위유역 유역하수도정비 기본계획,\\EstInternetDisk\6-leedh\07010_상하수도\Y20230099 동해북부 단위유역 유역하수도정비 기본계획
07010,상하수도,202300106,부안군 하수도정비 기본계획(변경) 수립용역,\\EstInternetDisk\6-leedh\07010_상하수도\Y20230106 부안군 하수도정비 기본계획(변경) 수립용역
07010,상하수도,202300114,진주시 수도정비기본계획(부분변경) 수립 용역,\\EstInternetDisk\6-leedh\07010_상하수도\[준공] Y20230114 진주시 수도정비기본계획(부분변경) 수립 용역
07010,상하수도,202300116,진주시 하수도정비기본계획(변경) 수립 용역,\\EstInternetDisk\6-leedh\07010_상하수도\Y20230116 진주시 하수도정비기본계획(변경) 수립 용역
07010,상하수도,202300123,청도군 물 재이용 관리계획(변경) 수립 용역,\\EstInternetDisk\6-leedh\07010_상하수도\Y20230123 청도군 물 재이용 관리계획(변경) 수립 용역
07010,상하수도,202300132,전주권광역상수도 관로 복선화사업 기본 및 실시설계 용역(3공구),\\EstInternetDisk\6-leedh\07010_상하수도\Y20230132 전주권광역상수도 관로 복선화사업 기본 및 실시설계 용역(3공구)
07010,상하수도,202300141,홍천 비발디파크 관광단지 인프라 재정비계획 수립 용역,\\EstInternetDisk\6-leedh\07010_상하수도\Y20230141 홍천 비발디파크 관광단지 인프라 재정비계획 수립 용역
07010,상하수도,202300156,포동 및 대구평 농어촌마을 하수도 정비사업 기본 및 실시설계 용역,\\EstInternetDisk\6-leedh\07010_상하수도\Y20230156 포동 및 대구평 농어촌마을 하수도 정비사업 기본 및 실시설계 용역
07010,항만,202300158,(공동수행) 울산 남신항 2단계 철재부두 축조공사 기본 및 실시설계용역,\\EstInternetDisk\6-leedh\07010_항만\20230158 (공동수행) 울산 남신항 2단계 철재부두 축조공사 기본 및 실시설계용역
07010,상하수도,202300161,일광공공하수처리시설 증설공사 기본 및 실시설계 용역,\\EstInternetDisk\6-leedh\07010_상하수도\Y20230161 일광공공하수처리시설 증설공사 기본 및 실시설계 용역
