project_id,department_code,department_name,project_name,original_folder
20220001,04010,도시계획,2022-001. 세종 눌왕지구 도시개발사업 조사설계용역★,04010_도시계획\1팀\2022-001. 세종 눌왕지구 도시개발사업 조사설계용역★
20220001,04010,도시계획,2022.01(02.23),04010_도시계획\해외사업\해외사업 월간회의\2022.01(02.23)
20220001,07010,상하수도,2022-01,07010_상하수도\Y2020270 양산시 지방상수도 현대화 사업 기본 및 실시설계(시설물조사)\기타자료_maria\2022-01
20220002,01010,도로,202202 인도네시아 바탐-빈탄 교량,01010_도로\0004 해외사업\202202 인도네시아 바탐-빈탄 교량
20220002,01020,공항인프라,202202 인도네시아 바탐-빈탄 교량,01020_공항인프라\6666 해외사업\202202 인도네시아 바탐-빈탄 교량
20220003,04010,도시계획,2022.03(04.25),04010_도시계획\해외사업\해외사업 월간회의\2022.03(04.25)
20220003,04020,도시설계,02) 지구계획변경(2차)승인신청서_2022.03,04020_도시설계\2015170 서울 A공공주택지구 조사설계용역\6. 기타자료\02) 지구계획변경(2차)승인신청서_2022.03
20220004,06010,환경,20220004ㅣ세종 눌왕지구 도시개발사업 조사설계용역(환경),06010_환경\1팀\01.환경영향평가\20220004ㅣ세종 눌왕지구 도시개발사업 조사설계용역(환경)
20220005,03010,철도,20220005 별내선 연장사업 예비타당성조사의 기술적 검토 및 비용추정,03010_철도\20220005 별내선 연장사업 예비타당성조사의 기술적 검토 및 비용추정
20220005,03010,철도,C20220005 별내선 연장사업 예비타당성조사의 기술적 검토 및 비용추정,03010_철도\C20220005 별내선 연장사업 예비타당성조사의 기술적 검토 및 비용추정
20220006,01010,도로,33. 참여기술자 변경요청(강승백-이학현)_2022.06,01010_도로\2017045_하남감일 공공주택지구 주변도로 조사설계용역(LH)\33. 참여기술자 변경요청(강승백-이학현)_2022.06
20220006,04010,도시계획,2022-006. 양산덕계 공공지원민간임대주택 공급촉진지구 조사설계용역,04010_도시계획\창원팀\2022-006. 양산덕계 공공지원민간임대주택 공급촉진지구 조사설계용역
20220006,05010,수자원,2022.06.22_사진성과대지,05010_수자원\20220076 월촌 자연재해위험개선지구 지정 타당성조사 및 기본계획수립\4. 과업준공\4.03 준공계(서류준공)\4.03.01 준공사진첩\2022.06.22_사진성과대지
20220007,05010,수자원,20220007 관당 외 1개소 자연재해위험개선지구 정비사업 타당성조사 및 기본계획 수립 용역,05010_수자원\20220007 관당 외 1개소 자연재해위험개선지구 정비사업 타당성조사 및 기본계획 수립 용역
20220010,04010,도시계획,"2022-010. 인도네시아 신수도 개발계획 2차-토지확보,활용 및 실행관리조직(PMO)운영","04010_도시계획\2팀\00 준공과업\2022-010. 인도네시아 신수도 개발계획 2차-토지확보,활용 및 실행관리조직(PMO)운영"
20220011,01050,교통,2022011  남동IC 개선사업 등 사전타당성 용역,"01050_교통\0000005  준공 프로젝트   ▶ 준공된 과업(AS포함)은 폴더전체를 이동시켜 주세요\04 기타(준공폴더, 삭제금지, 주의요망)\2022011  남동IC 개선사업 등 사전타당성 용역"
20220011,07010,상하수도,[2022.11.09] (기계)산기관 배치검토,07010_상하수도\[준공] Y2017159 논산시 노성 읍내지구 공공하수도 설치사업 기본 및 실시설계\04. 준공사업관리\03. 준공 후 검토의견 요청 등\[2022.11.09] (기계)산기관 배치검토
20220011,99999,준공,[2022.11.09] (기계)산기관 배치검토,99999_준공\15. 상하수도부\[준공] Y2017159 논산시 노성 읍내지구 공공하수도 설치사업 기본 및 실시설계\04. 준공사업관리\03. 준공 후 검토의견 요청 등\[2022.11.09] (기계)산기관 배치검토
20220012,01010,도로,36. 실시계획인가_2022.12,01010_도로\2017045_하남감일 공공주택지구 주변도로 조사설계용역(LH)\36. 실시계획인가_2022.12
20220012,04030,조경,20220012_2022년 우곡사 약수터 누리길 조성사업 실시설계 용역,04030_조경\2팀\20220012_2022년 우곡사 약수터 누리길 조성사업 실시설계 용역
20220014,04010,도시계획,2022-014. 인천 스키돔 조성사업 사업계획서 작성용역,04010_도시계획\1팀\2022-014. 인천 스키돔 조성사업 사업계획서 작성용역
20220015,01060,안전진단,20220015_본포교 정밀안전점검용역,01060_안전진단\20220015_본포교 정밀안전점검용역
20220017,01040,지반,C20220017_2022년 비탈면 보완공사 실시설계 용역(1권역),01040_지반\준공 및 진행(과거~2024)\001.준공 프로젝트\C20220017_2022년 비탈면 보완공사 실시설계 용역(1권역)
20220019,04010,도시계획,2022-019. 방글라데시 쿨나 스마트도시 기본계획 수립,04010_도시계획\3팀\## 준공\2022-019. 방글라데시 쿨나 스마트도시 기본계획 수립
20220019,07010,상하수도,Y20220019 서면 금평마을 하수관로 정비공사 등 3건 기본 및 실시설계용역,07010_상하수도\Y20220019 서면 금평마을 하수관로 정비공사 등 3건 기본 및 실시설계용역
20220019,99999,준공,Y20220019 서면 금평마을 하수관로 정비공사 등 3건 기본 및 실시설계용역,99999_준공\15. 상하수도부\Y20220019 서면 금평마을 하수관로 정비공사 등 3건 기본 및 실시설계용역
20220020,01010,도로,20220020_남원 주천-고기 국가지원지방도 시설개량공사 기본 및 실시설계용역(익산청),01010_도로\20220020_남원 주천-고기 국가지원지방도 시설개량공사 기본 및 실시설계용역(익산청)
20220021,07010,상하수도,[준공] Y20220021 우즈베키스탄 무수수량 감소지원사업(2021-22 KSP-ADB 공동컨설팅),07010_상하수도\[준공] Y20220021 우즈베키스탄 무수수량 감소지원사업(2021-22 KSP-ADB 공동컨설팅)
20220022,05010,수자원,20220022 김해시 소하천정비 중기계획 수립용역,05010_수자원\20220022 김해시 소하천정비 중기계획 수립용역
20220023,01050,교통,2022023  풍암마을~길촌마을 도로 확장공사 교통시설안전진단 용역,"01050_교통\0000005  준공 프로젝트   ▶ 준공된 과업(AS포함)은 폴더전체를 이동시켜 주세요\03 교통안전진단(준공폴더, 삭제금지, 주의요망)\2022023  풍암마을~길촌마을 도로 확장공사 교통시설안전진단 용역"
20220024,01050,교통,20220024 아라가야 역사도로 개설공사 교통시설 안전진단 용역,"01050_교통\0000005  준공 프로젝트   ▶ 준공된 과업(AS포함)은 폴더전체를 이동시켜 주세요\03 교통안전진단(준공폴더, 삭제금지, 주의요망)\20220024 아라가야 역사도로 개설공사 교통시설 안전진단 용역"
20220025,05010,수자원,20220025 지방도1001호선 연결도로 확포장공사 소규모 재해영향평가 용역(검정도로 연계),05010_수자원\20220025 지방도1001호선 연결도로 확포장공사 소규모 재해영향평가 용역(검정도로 연계)
20220030,99999,준공,20220030_충주댐 탄소중립 참여형 스마트댐 효용증진사업 기본계획 수립,99999_준공\12. 조경부\20220030_충주댐 탄소중립 참여형 스마트댐 효용증진사업 기본계획 수립
20220031,01040,지반,C20220031. 신촌2 에피소드 개발사업 사후 지하안전영향조사,01040_지반\001. 준공프로젝트\C20220031. 신촌2 에피소드 개발사업 사후 지하안전영향조사
20220031,01040,지반,C20220031_신촌2 에피소드 개발사업 사후 지하안전영향조사,01040_지반\준공 및 진행(과거~2024)\002.진행 프로젝트\C20220031_신촌2 에피소드 개발사업 사후 지하안전영향조사
20220032,01060,안전진단,20220032_대장천교 정밀안전진단 및 성능평가용역,01060_안전진단\20220032_대장천교 정밀안전진단 및 성능평가용역
20220033,03010,철도,C20220033 광주 도시철도2호선 건설사업 사업계획 적정성 재검토 기술적 검토 및 비용 추정,03010_철도\C20220033 광주 도시철도2호선 건설사업 사업계획 적정성 재검토 기술적 검토 및 비용 추정
20220033,99999,준공,C20220033_광주 도시철도2호선 건설사업 사업계획 적정성 재검토 기술적 검토 및 비용 추정,99999_준공\07. 철도설계부\C20220033_광주 도시철도2호선 건설사업 사업계획 적정성 재검토 기술적 검토 및 비용 추정
20220034,99999,준공,20220034 (지분외주) 강릉 하시동지구 연안정비사업 기본 및 실시설계용역,99999_준공\16. 항만부\20220034 (지분외주) 강릉 하시동지구 연안정비사업 기본 및 실시설계용역
20220035,07010,상하수도,Y20220035 하수도정비 중점관리지역(동천배수구역) 정비사업 기본 및 실시설계 용역,07010_상하수도\Y20220035 하수도정비 중점관리지역(동천배수구역) 정비사업 기본 및 실시설계 용역
20220036,01010,도로,20220036_남양주왕숙 공공주택지구 국도47호선 지하화공사 기본계획용역(준공),01010_도로\0003 준공사업\20220036_남양주왕숙 공공주택지구 국도47호선 지하화공사 기본계획용역(준공)
20220036,01020,공항인프라,20220036_남양주왕숙 공공주택지구 국도47호선 지하화공사 기본계획용역,01020_공항인프라\2. 준공사업\20230208_공항인프라사업부-도로부 이관사업(완료)\20220036_남양주왕숙 공공주택지구 국도47호선 지하화공사 기본계획용역
20220036,01050,교통,20220036 남양주 왕숙 공공주택지구 국도47호선 지하화 기본계획 교통분석,"01050_교통\0000005  준공 프로젝트   ▶ 준공된 과업(AS포함)은 폴더전체를 이동시켜 주세요\04 기타(준공폴더, 삭제금지, 주의요망)\20220036 남양주 왕숙 공공주택지구 국도47호선 지하화 기본계획 교통분석"
20220038,99999,준공,20220038 (단독수행) 항만시설 관리계획 이행과제 도입 검토 용역,99999_준공\16. 항만부\20220038 (단독수행) 항만시설 관리계획 이행과제 도입 검토 용역
20220039,05010,수자원,20220039 삼화천 자연재해위험개선지구 정비사업 타당성조사 및 기본계획 수립 용역,05010_수자원\20220039 삼화천 자연재해위험개선지구 정비사업 타당성조사 및 기본계획 수립 용역
20220040,07010,상하수도,Y20220040 2022년 동두천시 하수관로 기술진단 용역,07010_상하수도\Y20220040 2022년 동두천시 하수관로 기술진단 용역
20220041,03010,철도,20220041 호남선 원평천교 내진성능평가 및 실시설계용역,03010_철도\20220041 호남선 원평천교 내진성능평가 및 실시설계용역
20220045,10010,플랫폼사업실,B20220045_드론 신사업(2022-2023),10010_플랫폼사업실\B20220045_드론 신사업(2022-2023)
20220046,01050,교통,20220046 예촌_차월간 도로 확포장공사 교통시설안전진단,"01050_교통\0000005  준공 프로젝트   ▶ 준공된 과업(AS포함)은 폴더전체를 이동시켜 주세요\03 교통안전진단(준공폴더, 삭제금지, 주의요망)\20220046 예촌_차월간 도로 확포장공사 교통시설안전진단"
20220047,99999,준공,20220047 (공동수행) 부산항 진해신항 남측 방파호안(1단계) 축조공사 기초자료 조사용역,99999_준공\16. 항만부\20220047 (공동수행) 부산항 진해신항 남측 방파호안(1단계) 축조공사 기초자료 조사용역
20220048,99999,준공,2022048_화성(봉담)~안양(석수) 광역 도시고속화도로 민간제안 사전타당성조사 용역,"99999_준공\01. 도로, 공항부\2022048_화성(봉담)~안양(석수) 광역 도시고속화도로 민간제안 사전타당성조사 용역"
20220049,01010,도로,20220049_천안테크노파크일반산업단지 진입도로 실시설계용역(천안시),01010_도로\0003 준공사업\20220049_천안테크노파크일반산업단지 진입도로 실시설계용역(천안시)
20220052,01050,교통,20220052 시흥시 도로건설 관리계획 수립용역(자전거이용활성화 계획 포함),01050_교통\20220052 시흥시 도로건설 관리계획 수립용역(자전거이용활성화 계획 포함)
20220053,01050,교통,20220053 포천시 도로건설관리계획 및 농어촌도로 기본(정비)계획,"01050_교통\0000005  준공 프로젝트   ▶ 준공된 과업(AS포함)은 폴더전체를 이동시켜 주세요\01 교통법정계획(준공폴더, 삭제금지, 주의요망)\20220053 포천시 도로건설관리계획 및 농어촌도로 기본(정비)계획"
20220054,01060,안전진단,20220054_국도24호선얼음골대교(상) 등 4개소 정밀안전점검 기술용역,01060_안전진단\20220054_국도24호선얼음골대교(상) 등 4개소 정밀안전점검 기술용역
20220055,04030,조경,20220055_경상남도 전략프로젝트(장목관광단지 등) 사업 제안서 작성 용역,04030_조경\2팀\20220055_경상남도 전략프로젝트(장목관광단지 등) 사업 제안서 작성 용역
20220056,05010,수자원,20220056 다산 자연재해위험개선지구 정비사업 실시설계 용역,05010_수자원\20220056 다산 자연재해위험개선지구 정비사업 실시설계 용역
20220057,01040,지반,C20220057_부산항 신항 북'컨' 2단계 항만배후단지 조성공사 실시설계 설계용역,01040_지반\준공 및 진행(과거~2024)\001.준공 프로젝트\C20220057_부산항 신항 북'컨' 2단계 항만배후단지 조성공사 실시설계 설계용역
20220058,03010,철도,B20220058 경부선 맹곡천교 등 132개소 내진성능평가 및 실시설계 용역,03010_철도\B20220058 경부선 맹곡천교 등 132개소 내진성능평가 및 실시설계 용역
20220060,01050,교통,20220060 운정도로 확포장공사 교통안전진단용역,"01050_교통\0000005  준공 프로젝트   ▶ 준공된 과업(AS포함)은 폴더전체를 이동시켜 주세요\03 교통안전진단(준공폴더, 삭제금지, 주의요망)\20220060 운정도로 확포장공사 교통안전진단용역"
20220061,01050,교통,20220061 덕곡도로 확포장공사 교통시설안전진단 용역,"01050_교통\0000005  준공 프로젝트   ▶ 준공된 과업(AS포함)은 폴더전체를 이동시켜 주세요\03 교통안전진단(준공폴더, 삭제금지, 주의요망)\20220061 덕곡도로 확포장공사 교통시설안전진단 용역"
20220062,01050,교통,20220062 태봉~화봉간 도로확포장공사 교통시설안전진단용역,"01050_교통\0000005  준공 프로젝트   ▶ 준공된 과업(AS포함)은 폴더전체를 이동시켜 주세요\03 교통안전진단(준공폴더, 삭제금지, 주의요망)\20220062 태봉~화봉간 도로확포장공사 교통시설안전진단용역"
20220063,07010,상하수도,[준공] Y20220063 삼호천유역 비점오염저감시설 설치사업 타당성조사 및 기본계획 수립용역,07010_상하수도\[준공] Y20220063 삼호천유역 비점오염저감시설 설치사업 타당성조사 및 기본계획 수립용역
20220064,06010,환경,20220064ㅣ성남복정2 환경보전방안,06010_환경\1팀\01.환경영향평가\@완료\20220064ㅣ성남복정2 환경보전방안
20220065,04010,도시계획,2022-065. 성남시 수정구 고등동 공공지원민간임대주택공급촉진사업 제안서 작성 용역,04010_도시계획\2팀\2022-065. 성남시 수정구 고등동 공공지원민간임대주택공급촉진사업 제안서 작성 용역
20220066,06010,환경,2022066 l 노량항 건설공사 사후환경영향조사(운영시)용역,06010_환경\2팀\02.사후환경영향조사\2022066 l 노량항 건설공사 사후환경영향조사(운영시)용역
20220067,01050,교통,20220067 남양주시 도로건설 관리계획 및 농어촌도로 정비계획 수립 용역,01050_교통\20220067 남양주시 도로건설 관리계획 및 농어촌도로 정비계획 수립 용역
20220068,99999,준공,20220068 (용역주관) 전곡항 어항개발계획(변경) 수립,99999_준공\16. 항만부\20220068 (용역주관) 전곡항 어항개발계획(변경) 수립
20220069,07010,항만,C20220069 화진포 해양누리길 조성사업,07010_항만\00000000 기술지원계약서(스캔본_계약팀 업로드_용역 담당자 다운로드)\C20220069 화진포 해양누리길 조성사업
20220069,07010,항만,20220069 (용역주관) 화진포 해양누리길 조성사업 기본 및 실시설계용역,07010_항만\20220069 (용역주관) 화진포 해양누리길 조성사업 기본 및 실시설계용역
20220071,06010,환경,20220071┃남양주왕숙 공공주택지구 지구외도로 소규모 환경영향평가용역,06010_환경\1팀\04.소규모환경영향평가\20220071┃남양주왕숙 공공주택지구 지구외도로 소규모 환경영향평가용역
20220072,05010,수자원,20220072 사파소하천 생태하천복원사업 기본계획 용역,05010_수자원\20220072 사파소하천 생태하천복원사업 기본계획 용역
20220072,99999,준공,20220072 사파소하천 생태하천복원사업 기본계획 용역,99999_준공\13. 수자원부\20220072 사파소하천 생태하천복원사업 기본계획 용역
20220073,05010,수자원,20220073 계실지구 다목적농촌용수개발사업 세부설계 외주용역,05010_수자원\20220073 계실지구 다목적농촌용수개발사업 세부설계 외주용역
20220074,04010,도시계획,2022-074. 평택시 성장관리계획 수립 용역,04010_도시계획\2팀\2022-074. 평택시 성장관리계획 수립 용역
20220074,99999,준공,2022074_평택 성장관리계획 수립 용역 XX,99999_준공\10. 도시계획부\2022074_평택 성장관리계획 수립 용역 XX
20220075,04010,도시계획,2022-075. 평택구룡지구 도시개발사업 조사설계 등 용역(2단계),04010_도시계획\2팀\2022-075. 평택구룡지구 도시개발사업 조사설계 등 용역(2단계)
20220076,05010,수자원,20220076 월촌 자연재해위험개선지구 지정 타당성조사 및 기본계획수립,05010_수자원\20220076 월촌 자연재해위험개선지구 지정 타당성조사 및 기본계획수립
20220077,05010,수자원,20220077 합천군계획시설(공공청사(과학영농종합시설)) 실시계획인가에 따른 소규모재해영향평가 용역,05010_수자원\20220077 합천군계획시설(공공청사(과학영농종합시설)) 실시계획인가에 따른 소규모재해영향평가 용역
20220077,99999,준공,20220077 합천군계획시설(공공청사(과학영농종합시설)) 실시계획인가에 따른 소규모재해영향평가 용역,99999_준공\13. 수자원부\20220077 합천군계획시설(공공청사(과학영농종합시설)) 실시계획인가에 따른 소규모재해영향평가 용역
20220078,06010,환경,20220078 I 청주 북이산업단지 조성사업 사후환경영향조사 용역,06010_환경\1팀\02.사후환경영향조사\20220078 I 청주 북이산업단지 조성사업 사후환경영향조사 용역
20220079,99999,준공,20220079 타지키스탄 CARs-4QCBS-01 도로 업그레이드 건설 기본 및 실시설계,99999_준공\03. 구조부\20220079 타지키스탄 CARs-4QCBS-01 도로 업그레이드 건설 기본 및 실시설계
20220080,99999,준공,2022080_명포 재해위험개선지구 정비사업 외 1개소 통합건설사업관리용역,99999_준공\18. 건설사업관리부\2022080_명포 재해위험개선지구 정비사업 외 1개소 통합건설사업관리용역
20220081,04010,도시계획,2022-081. 전류리포구 도시개발사업 토지이용계획 수립용역,04010_도시계획\1팀\2022-081. 전류리포구 도시개발사업 토지이용계획 수립용역
20220082,07010,상하수도,[준공] Y20220082 함안군 정수장 기술진단 용역,07010_상하수도\[준공] Y20220082 함안군 정수장 기술진단 용역
20220083,01020,공항인프라,20220083_가덕도 신공항 조속건설 및 경쟁력 확보방안 연구용역,01020_공항인프라\2. 준공사업\20220083_가덕도 신공항 조속건설 및 경쟁력 확보방안 연구용역
20220083,99999,준공,20220083 (단독수행) 목포항 대반동 수제선정비 기본 및 실시설계용역,99999_준공\16. 항만부\20220083 (단독수행) 목포항 대반동 수제선정비 기본 및 실시설계용역
20220084,01060,안전진단,20220084_2022년 남해선 선평3교(부산) 등 30개소 정밀안전점검 및 성능평가용역,01060_안전진단\20220084_2022년 남해선 선평3교(부산) 등 30개소 정밀안전점검 및 성능평가용역
20220085,99999,준공,2022085_2022~2023년 부산경남본부 유지관리 건설사업관리용역(2권역),99999_준공\18. 건설사업관리부\2022085_2022~2023년 부산경남본부 유지관리 건설사업관리용역(2권역)
20220086,01060,안전진단,20220086_경부선 연화육교 등 54개소 정밀안전점검 및 성능평가용역,01060_안전진단\20220086_경부선 연화육교 등 54개소 정밀안전점검 및 성능평가용역
20220087,99999,준공,2022087_치악산 바람길숲 조성사업 감독권한대행 등 건설사업관리 용역,99999_준공\18. 건설사업관리부\2022087_치악산 바람길숲 조성사업 감독권한대행 등 건설사업관리 용역
20220088,03010,철도,B20220088 중앙선 신적천교 등 65개소 내진성능평가 및 실시설계용역,03010_철도\B20220088 중앙선 신적천교 등 65개소 내진성능평가 및 실시설계용역
20220090,05010,수자원,20220090 예산군 소규모공공시설 안전점검 및 정비계획 수립용역,05010_수자원\20220090 예산군 소규모공공시설 안전점검 및 정비계획 수립용역
20220090,99999,준공,20220090 예산군 소규모공공시설 안전점검 및 정비계획 수립용역,99999_준공\13. 수자원부\20220090 예산군 소규모공공시설 안전점검 및 정비계획 수립용역
20220091,01010,도로,20220091_안성 옥산도로(대로1-2호선) 도시관리계획 결정 및 실시설계용역,01010_도로\20220091_안성 옥산도로(대로1-2호선) 도시관리계획 결정 및 실시설계용역
20220092,03010,철도,B20220092 강동하남남양주선 광역철도 타당성평가 및 기본계획 수립용역,03010_철도\B20220092 강동하남남양주선 광역철도 타당성평가 및 기본계획 수립용역
20220092,99999,준공,2022092_영주시 주변 하수관로 정비사업 외 1건 통합 건설사업관리용역,99999_준공\18. 건설사업관리부\2022092_영주시 주변 하수관로 정비사업 외 1건 통합 건설사업관리용역
20220093,07010,상하수도,Y20220093 방학-4 소구역 하수관로 정비사업 기본 및 실시설계 용역,07010_상하수도\Y20220093 방학-4 소구역 하수관로 정비사업 기본 및 실시설계 용역
20220094,07010,상하수도,[준공] Y20220094 상계1-3 소구역 하수관로 정비사업 기본 및 실시설계 용역,07010_상하수도\[준공] Y20220094 상계1-3 소구역 하수관로 정비사업 기본 및 실시설계 용역
20220094,99999,준공,[준공] Y20220094 상계1-3 소구역 하수관로 정비사업 기본 및 실시설계 용역,99999_준공\15. 상하수도부\[준공] Y20220094 상계1-3 소구역 하수관로 정비사업 기본 및 실시설계 용역
20220095,07010,항만,20220095 (단독수행) 목포북항 국가어업지도선부두 확장공사 기본 및 실시설계용역,07010_항만\20220095 (단독수행) 목포북항 국가어업지도선부두 확장공사 기본 및 실시설계용역
20220096,07010,상하수도,Y20220096 스마트 하수도 관리체계 구축·운영사업 기본 및 실시설계 용역,07010_상하수도\Y20220096 스마트 하수도 관리체계 구축·운영사업 기본 및 실시설계 용역
20220097,01060,안전진단,20220097_2022년도 구조물 정밀안전진단 및 성능평가 용역(충북 S4),01060_안전진단\20220097_2022년도 구조물 정밀안전진단 및 성능평가 용역(충북 S4)
20220098,07010,상하수도,Y20220098 화성시 남양2 신규 공공하수도처리시설 민간투자사업 기본설계,07010_상하수도\Y20220098 화성시 남양2 신규 공공하수도처리시설 민간투자사업 기본설계
20220099,04010,도시계획,2022-099. 합천군관리계획(시설 주차장)결정(변경)용역,04010_도시계획\창원팀\2022-099. 합천군관리계획(시설 주차장)결정(변경)용역
20220100,03020,철도건설관리,C20220100_충북선 오송~청주간 석화건널목 입체화공사 감독권한대행 등 건설사업관리용역,03020_철도건설관리\1. 진행사업\C20220100_충북선 오송~청주간 석화건널목 입체화공사 감독권한대행 등 건설사업관리용역
20220100,06010,환경,20220100 I 성남복정1 환경보전방안,06010_환경\1팀\01.환경영향평가\@완료\20220100 I 성남복정1 환경보전방안
20220102,04020,도시설계,20220102 고양창릉 공공주택지구 조성공사 실시설계용역,04020_도시설계\20220102 고양창릉 공공주택지구 조성공사 실시설계용역
20220105,04010,도시계획,2022-105. 충북권역 산업단지 재생사업지구 활성화구역 후보지발굴 및 조사 용역,04010_도시계획\1팀\2022-105. 충북권역 산업단지 재생사업지구 활성화구역 후보지발굴 및 조사 용역
20220107,05010,수자원,20220107 양산 북부1지구 하천재해예방사업 실시설계용역,05010_수자원\20220107 양산 북부1지구 하천재해예방사업 실시설계용역
20220108,07010,상하수도,Y20220108 국가소유 공공폐수처리시설(달성) 노후폐수관로 정비사업 기본 및 실시설계,07010_상하수도\Y20220108 국가소유 공공폐수처리시설(달성) 노후폐수관로 정비사업 기본 및 실시설계
20220109,07010,상하수도,Y20220109 불당처리구역 차집관로 개량사업 기본 및 실시설계 용역,07010_상하수도\Y20220109 불당처리구역 차집관로 개량사업 기본 및 실시설계 용역
20220110,03010,철도,AA20220110 남부내륙철도 제3공구 노반 기본 및 실시설계 용역,03010_철도\AA20220110 남부내륙철도 제3공구 노반 기본 및 실시설계 용역
20220110,03010,철도,C20220110 남부내륙철도 제3공구 노반 기본 및 실시설계 용역,03010_철도\C20220110 남부내륙철도 제3공구 노반 기본 및 실시설계 용역
20220111,03010,철도,B20220111 남부내륙철도 제8공구 노반 기본 및 실시설계 용역,03010_철도\B20220111 남부내륙철도 제8공구 노반 기본 및 실시설계 용역
20220111,03010,철도,C20220111 남부내륙철도 제8공구 노반 기본 및 실시설계 용역,03010_철도\C20220111 남부내륙철도 제8공구 노반 기본 및 실시설계 용역
20220111,03010,철도,C20220111 남부내륙철도 제8공구 노반 기본 및 실시설계 용역(유신시행),03010_철도\C20220111 남부내륙철도 제8공구 노반 기본 및 실시설계 용역(유신시행)
20220112,01010,도로,"20220112_도성~용신간 도로 기본계획 및 도곡,우곡지구 연결램프 설치공사 실시설계용역(경상북도청)","01010_도로\20220112_도성~용신간 도로 기본계획 및 도곡,우곡지구 연결램프 설치공사 실시설계용역(경상북도청)"
20220113,01060,안전진단,20220113_무역로 복개구조물 정밀안전점검 용역,01060_안전진단\20220113_무역로 복개구조물 정밀안전점검 용역
20220113,05010,수자원,20220113 창원천 수변문화공간 조성 타당성조사 및 기본계획 수립 용역,05010_수자원\20220113 창원천 수변문화공간 조성 타당성조사 및 기본계획 수립 용역
20220114,99999,준공,20220114 (단독수행) 비응항 어선접안시설 부잔교 설치 기본 및 실시설계용역,99999_준공\16. 항만부\20220114 (단독수행) 비응항 어선접안시설 부잔교 설치 기본 및 실시설계용역
20220115,07010,상하수도,[준공] Y20220115 노후하수관로 정밀조사 2단계('22년 합류식) 2구역,07010_상하수도\[준공] Y20220115 노후하수관로 정밀조사 2단계('22년 합류식) 2구역
20220116,06010,환경,20220116┃송지천 등 5개하천 재해예방사업 전략 및 소규모환경영향평가 용역,06010_환경\1팀\03.전략환경영향평가\20220116┃송지천 등 5개하천 재해예방사업 전략 및 소규모환경영향평가 용역
20220116,99999,준공,20220116┃송지천 등 5개 하천 재해예방사업 전략 및 소규모환경영향평가 용역,99999_준공\17. 환경사업부\20220116┃송지천 등 5개 하천 재해예방사업 전략 및 소규모환경영향평가 용역
20220117,01010,도로,20220117_남동IC 개선사업 등 사전타당성조사 용역,01010_도로\0003 준공사업\20220117_남동IC 개선사업 등 사전타당성조사 용역
20220117,07010,상하수도,"Y20220117 팔복(3,5,6분구)처리구역 하수관로 정비사업 기본 및 실시설계용역","07010_상하수도\Y20220117 팔복(3,5,6분구)처리구역 하수관로 정비사업 기본 및 실시설계용역"
20220118,06010,환경,2022118┃익산 제3일반산업단지 확장조성 제영향평가 용역,06010_환경\2팀\01.환경영향평가\2022118┃익산 제3일반산업단지 확장조성 제영향평가 용역
20220119,01030,구조,20220119 평택~오송 2복선화 제5공구 실시설계 용역,01030_구조\20220119 평택~오송 2복선화 제5공구 실시설계 용역
20220120,04010,도시계획,2022-120. 2030년 해남 군관리계획(재정비) 수립 용역,04010_도시계획\1팀\2022-120. 2030년 해남 군관리계획(재정비) 수립 용역
20220121,01010,도로,20220121 청주 남이 부용 외천~양촌 도로건설공사 기본 및 실시설계용역,01010_도로\20220121 청주 남이 부용 외천~양촌 도로건설공사 기본 및 실시설계용역
20220122,01060,안전진단,"20220122_[논산]강경과선교 등 42개소 상,하반기 정기안전점검용역","01060_안전진단\20220122_[논산]강경과선교 등 42개소 상,하반기 정기안전점검용역"
20220123,07010,상하수도,Y20220123 군산공업용수도 노후관 개량사업(1차) 기본 및 실시설계,07010_상하수도\Y20220123 군산공업용수도 노후관 개량사업(1차) 기본 및 실시설계
20220124,01050,교통,20220124 광명시 교통안전기본계획 및 교통약자 이동편의 증진계획 수립 용역,"01050_교통\0000005  준공 프로젝트   ▶ 준공된 과업(AS포함)은 폴더전체를 이동시켜 주세요\01 교통법정계획(준공폴더, 삭제금지, 주의요망)\20220124 광명시 교통안전기본계획 및 교통약자 이동편의 증진계획 수립 용역"
20220127,01010,도로,20220127_국지도86호선 양평서종~가평설악 도로건설공사 기본 및 실시설계용역(서울청),01010_도로\20220127_국지도86호선 양평서종~가평설악 도로건설공사 기본 및 실시설계용역(서울청)
20220128,01010,도로,20220128 국도31호선 인제 상남-기린 도로건설공사 기본 및 실시설계용역(원주청),01010_도로\20220128 국도31호선 인제 상남-기린 도로건설공사 기본 및 실시설계용역(원주청)
20220129,04010,도시계획,2022-129. 그린수소 복합단지 개발을 위한 투자유치방안 연구용역,04010_도시계획\3팀\## 준공\2022-129. 그린수소 복합단지 개발을 위한 투자유치방안 연구용역
20220130,05010,수자원,20220130 평창강 다수지구 하천정비사업 실시설계용역,05010_수자원\20220130 평창강 다수지구 하천정비사업 실시설계용역
20220131,01030,구조,20220131 영동대로 지하공간 복합개발 2공구 규모조정 설계용역,01030_구조\20220131 영동대로 지하공간 복합개발 2공구 규모조정 설계용역
20220131,99999,준공,20220131 영동대로 지하공간 복합개발 2공구 규모조정 설계용역,99999_준공\03. 구조부\20220131 영동대로 지하공간 복합개발 2공구 규모조정 설계용역
