ProjectID,ProjectName,Depart,Status,Contractor,ProjectID_numeric,Depart_ProjectID,search_folder
C20230226,하남초이동 공공지원민간임대주택 공급촉진지구 조사설계용역,도시계획부,진행,주관사,20230226,04010_C20230226,04010_도시계획\3팀\2023-0226. 하남초이동 공공지원민간임대주택 공급촉진지구 조사설계용역
C20230228,강릉 국가산업단지 기본계획수립 및 사업타당성조사 용역,도시계획부,진행,주관사,20230228,04010_C20230228,04010_도시계획\1팀\2023-228. 강릉 국가산업단지 기본계획수립 및 사업타당성조사 용역
C20230229,하천횡단 철도교량 중장기 개량계획 수립 용역,철도설계부,준공,비주관사,20230229,03010_C20230229,03010_철도\C20230229 하천횡단 철도교량 중장기 개량계획 수립 용역
C20230234,남한강 에스파크CC 사후환경영향조사용역(공사시) 및 환경보전방안 (1분기),환경사업부,준공,주관사,20230234,06010_C20230234,06010_환경\1팀\02.사후환경영향조사\20240009 I 남한강 에스파크CC 조성사업 사후환경영향조사 용역\20230234 I 남한강 에스파크CC 사후환경영향조사용역(공사시) 및 환경보전방안 (1분기)
C20230235,옥정~포천 광역철도 건설사업 교통영향평가 용역,교통부,준공,주관사,20230235,01050_C20230235,01050_교통\20230235 옥정~포천 광역철도 건설사업 교통영향평가 용역
C20230236,지방공항 개발 로드맵 수립용역,공항및인프라사업부,준공,주관사,20230236,01020_C20230236,01020_공항인프라\2. 준공사업\20230236_지방공항 개발 로드맵 수립용역
C20230239,필리핀 PGN교량 건설사업 실시설계 및 입찰지원,구조부,진행,비주관사,20230239,01030_C20230239,01030_구조\20230239 필리핀 PGN교량 건설사업 실시설계 및 입찰지원
C20230240,고속국도 제30호 서산~영덕선 대산~당진간 건설공사(제3공구) 대안제시형 낙찰제 설계용역,구조부,준공,주관사,20230240,01030_C20230240,01030_구조\20230240 고속국도 제30호 서산-영덕선(대산-당진간)건설공사 제3공구 대안제시형 낙찰제 설계용역
C20230241,"월곶~판교 복선전철 제4,5공구 노반신설 기타공사 감독권한대행 등 건설사업관리용역",철도건설관리부,진행,비주관사,20230241,03020_C20230241,No folder
C20230243,수도권제1순환선 서울고덕강일지구 방음시설 설치공사 정기안전점검,안전진단부,진행,주관사,20230243,01060_C20230243,01060_안전진단\20230243_수도권제1순환선 서울고덕강일지구 방음시설 설치공사 정기안전점검
C20230244,월곶~판교 복선전철 제3공구 노반신설 기타공사 감독권한대행 등 건설사업관리용역,철도건설관리부,진행,주관사,20230244,03020_C20230244,No folder
C20230245,국도42호선 복술1교 등 20개 교량 정밀안전점검 및 성능평가 용역,안전진단부,준공,주관사,20230245,01060_C20230245,01060_안전진단\20230245_국도42호선 복술1교 등 20개 교량 정밀안전점검 및 성능평가 용역
C20230246,2023년 경전선 순천~이양간 외 6개소 궤도 정밀진단 및 성능평가 용역,철도설계부,준공,비주관사,20230246,03010_C20230246,03010_철도\C20230246 2023년 경전선 순천~이양간 외 6개소 궤도 정밀진단 및 성능평가 용역
C20230247,경북선 김천~옥산간 외 1개소 궤도 정밀진단 및 성능평가 용역,철도설계부,준공,비주관사,20230247,03010_C20230247,03010_철도\C20230247 경북선 김천~옥산간 외 1개소 궤도 정밀진단 및 성능평가 용역
C20230251,(24~25)시화지구 개발사업 사후환경영향조사 용역,환경사업부,진행,비주관사,20230251,06010_C20230251,06010_환경\2팀\02.사후환경영향조사\20230251ㅣ(24~25)시화지구 개발사업 사후환경영향조사 용역
C20230252,산살바도르 버스교통 현대화사업,교통부,진행,주관사,20230252,01050_C20230252,No folder
C20240002,2024년도 경부고속선 광명~천안아산간 해창터널 외 5개소 시설물 1종 정밀안전진단 및 성능평가 용역,안전진단부,준공,비주관사,20240002,01060_C20240002,99999_준공\15. 상하수도부\[준공] Y2017159 논산시 노성 읍내지구 공공하수도 설치사업 기본 및 실시설계\04. 준공사업관리\03. 준공 후 검토의견 요청 등\[2024.02.01] 설계변경관련_시공사의견서
C20240004,국도31호선 영월군 북면 문곡~연덕 도로 조사 기술지원,도로부,준공,주관사,20240004,01010_C20240004,01010_도로\20240004 국도31호선 영월군 북면 문곡_연덕 도로조사 기술지원(오대ENG)
C20240005,수도권광역급행철도 B노선(용산~상봉) 제4공구 건설공사(T/K) 감독권한대행 등 건설사업관리용역,철도건설관리부,진행,주관사,20240005,03020_C20240005,01010_도로\2017045_하남감일 공공주택지구 주변도로 조사설계용역(LH)\48. 실시계획인가_2024.05
C20240006,신창1리항·조사리항 어촌신활력증진사업(유형3) 기본 및 실시설계용역,항만부,준공,비주관사,20240006,07020_C20240006,07010_상하수도\[준공] Y2017159 논산시 노성 읍내지구 공공하수도 설치사업 기본 및 실시설계\04. 준공사업관리\03. 준공 후 검토의견 요청 등\[2024.06.03] 게이트
C20240007,파주시 우수유출저감대책 수립 용역,수자원부,진행,비주관사,20240007,05010_C20240007,05010_수자원\20240007 파주시 우수유출저감대책 수립용역
C20240008,신탄진-매포간 맥포터널 긴급수해복구 설계용역,철도설계부,준공,주관사,20240008,03010_C20240008,03010_철도\C20240008 신탄진-매포간 맥포터널 긴급수해복구 설계용역
C20240009,"남한강 에스파크CC 사후환경영향조사용역(공사시,운영시) 및 환경보전방안",환경사업부,진행,주관사,20240009,06010_C20240009,06010_환경\1팀\02.사후환경영향조사\20240009 I 남한강 에스파크CC 조성사업 사후환경영향조사 용역
C20240013,왕피천권역 하천기본계획 수립 용역,수자원부,진행,비주관사,20240013,05010_C20240013,05010_수자원\20240013 왕피천권역 하천기본계획 수립 용역
C20240021,아산연수원 內 환경영향평가 용역,환경사업부,준공,주관사,20240021,06010_C20240021,06010_환경\1팀\04.소규모환경영향평가\@완료\(완료) 20240021ㅣ아산연수원 內 야영장 조성에 대한 소규모 환경영향평가 용역
C20240022,대구경북통합신공항(민항) 건설사업 사업계획 적정성 검토의 공항부문 기술적 검토 및 비용추정,공항및인프라사업부,진행,주관사,20240022,01020_C20240022,01020_공항인프라\1. 진행사업\C20240022_대구경북통합신공항(민항) 건설사업 사업계획 적정성 검토의 공항부문 기술적 검토 및 비용추정
C20240023,군도15호선(오용~적량) 확포장공사 소규모환경영향평가 용역,환경사업부,진행,주관사,20240023,06010_C20240023,06010_환경\2팀\04.소규모환경영향평가\20240023ㅣ군도15호선(오용~적량) 확포장공사 소규모환경영향평가 용역
C20240024,군도15호선(오용~적량) 확포장공사 교통시설 안전진단 용역,교통부,진행,주관사,20240024,01050_C20240024,No folder
C20240025,인덕원~동탄 복선전철 제2공구 노반건설공사 감독권한대행 등 건설사업관리용역,철도건설관리부,진행,비주관사,20240025,03020_C20240025,No folder
C20240026,서산공항 건설사업 타당성평가 및 기본계획 수립 용역,공항및인프라사업부,진행,주관사,20240026,01020_C20240026,No folder
C20240027,서문시장역 대합실 증축 및 연결통로 기타공사 건설부문 실시설계 용역,도시철도부,준공,주관사,20240027,02010_C20240027,06010_환경\1팀\07.기타\20240027ㅣ서문시장역 대합실 증축 및 연결통로 기타공사 건설부문 실시설계 용역
C20240028,고양시 주차장 입체화방안 타당성 검토용역,교통부,진행,비주관사,20240028,01050_C20240028,01050_교통\20240028 고양시 주차장 입체화방안 타당성 검토용역
C20240029,북면 농어촌도로103호(백담선) 도로교통 개선사업 타당성조사 및 기본계획 검토 용역,도로부,준공,주관사,20240029,01010_C20240029,01010_도로\20240029 북면농어촌도로 103호(백담선)도로교통개선사업 타당성조사 및 기본계획 검토용역(인제군)
C20240030,2030 창원도시관리계획(재정비) 전략환경영향평가 용역,환경사업부,진행,주관사,20240030,06010_C20240030,06010_환경\1팀\03.전략환경영향평가\20240030ㅣ2030 창원도시관리계획(재정비) 전략환경영향평가
C20240031,양산시 주차장 수급 및 안전관리 실태조사 용역,교통부,준공,주관사,20240031,01050_C20240031,01050_교통\20240031 양산시 주차장 수급 및 안전관리 실태조사 용역
C20240033,천안제2일반산업단지 재생사업 사후환경영향조사용역(공사시),환경사업부,진행,주관사,20240033,06010_C20240033,06010_환경\1팀\02.사후환경영향조사\20240033 I 천안제2일반산업단지 재생사업 사후환경영향조사용역(공사시)
C20240034,오산항 정비사업 사후환경영향조사용역(운영시),환경사업부,진행,비주관사,20240034,06010_C20240034,06010_환경\2팀\02.사후환경영향조사\20240034ㅣ오산항 정비사업 사후환경영향조사용역(운영시)
C20240035,"500kV HVDC 동해안-신가평T/L 건설공사 사후환경영향조사용역(동부-2,3구간)",환경사업부,진행,주관사,20240035,06010_C20240035,"06010_환경\1팀\02.사후환경영향조사\20240035 I 500kV HVDC 동해안-신가평TL 건설공사 사후환경영향조사 용역(동부-2,3구간)"
C20240037,서원주정거장 입체화 기본 및 실시설계 용역,철도설계부,진행,주관사,20240037,03010_C20240037,03010_철도\C20240037 서원주정거장 입체화 기본 및 실시설계 용역
C20240038,"명도초등학교 외 6교 제2,3종 옹벽 상반기 정기안전점검용역",안전진단부,준공,주관사,20240038,01060_C20240038,"01060_안전진단\20240038_명도초등학교 외 6교 제 2,3종 옹벽 상반기 정기안전점검용역"
C20240042,수도교~벌리신호등 간 도시계획도로 개설 실시설계(보완) 용역,도로부,준공,주관사,20240042,01010_C20240042,01010_도로\0003 준공사업\20240042_수도교-벌리신호등간 도시계획도로 개설 실시설계(보완)(사천시-외부 유출 절대금지. 사천시 업체와 소송중)
C20240043,2024년 비탈면·옹벽 정밀안전점검 및 성능평가용역 12권역(고령),지반부,준공,주관사,20240043,01040_C20240043,"01040_지반\준공 및 진행(과거~2024)\001.준공 프로젝트\C20240043_2024년 비탈면,옹벽 정밀안전점검 및 성능평가용역 12권역(고령)"
C20240044,(용역)군산시 국가산업단지 완충저류시설 민간투자사업 최초제안 설계용역(기계/전기),상하수도부,진행,주관사,20240044,07010_C20240044,07010_상하수도\Y20240044 군산시 국가산업단지 완충저류시설 민간투자사업 최초제안 설계용역
C20240047,경부선(아포~구미) 횡단 통로박스 개설사업 실시설계 용역,철도설계부,진행,주관사,20240047,03010_C20240047,03010_철도\C20240047 경부선(아포~구미) 횡단 통로박스 개설사업 실시설계 용역
C20240049,가덕도신공항 건설사업 환경영향평가 대행 용역,환경사업부,진행,비주관사,20240049,06010_C20240049,06010_환경\3팀(행정)\03.환경영향평가\C20240049ㅣ가덕도신공항 건설사업 환경영향평가 대행 용역
C20240050,한려해상국립공원 해제에 따른 군관리계획(용도지역) 결정(변경) 용역,도시계획부,진행,비주관사,20240050,04010_C20240050,04030_조경\2팀\20240050_남부권 진해 벚꽃로드 관광경관 명소화 기본계획 수립 및 타당성조사 용역
C20240053,국도20호선 덕산1교 등 10개소 정밀안전점검 기술용역,안전진단부,준공,주관사,20240053,01060_C20240053,01060_안전진단\20240053_국도20호선 덕산1교 등 10개소 정밀안전점검 기술용역
C20240054,국도2호선 완암교(상) 등 2개소 정밀안전진단 등 기술용역,안전진단부,준공,주관사,20240054,01060_C20240054,01060_안전진단\20240054_국도2호선 완암교(상) 등 2개소 정밀안전진단 등 기술용역
C20240055,당진 신평 하수관로 정비공사 기본 및 실시설계용역,상하수도부,진행,주관사,20240055,07010_C20240055,07010_상하수도\Y20240055 당진 신평 하수관로 정비공사 기본 및 실시설계용역
C20240056,캄보디아 지속가능한 농촌 연결성(교량) 개선사업 설계감리,구조부,진행,주관사,20240056,01030_C20240056,No folder
C20240057,용인 삼가지구 등 드론스퀘어 사용,플랫폼사업실,진행,주관사,20240057,10010_C20240057,No folder
C20240058,우가항 어촌정주어항 지정 및 어항개발계획수립 일반해역이용협의용역,환경사업부,준공,주관사,20240058,06010_C20240058,No folder
C20240059,서산 지곡면 연화리 태양광 발전시설 조성사업,도시계획부,진행,주관사,20240059,04010_C20240059,04010_도시계획\1팀\2024-059. 서산 지곡면 연화리 태양광 발전시설 조성사업
C20240060,성남복정1 공공주택지구 환경보전방안 검토서 작성용역(2차),환경사업부,준공,주관사,20240060,06010_C20240060,06010_환경\1팀\01.환경영향평가\@완료\20240060 l 성남복정1 환경보전방안(2차)
C20240061,2024년 구조물 정밀안전진단 및 성능평가 용역(충북 S5),안전진단부,준공,비주관사,20240061,01060_C20240061,01060_안전진단\20240061_2024년 구조물 정밀안전진단 및 성능평가 용역 (충북 S5)
C20240064,"국도24호선 밀양 산외 희곡지구 등 9개소 절토사면, 옹벽 정밀안전점검 및 성능평가용역",지반부,진행,주관사,20240064,01040_C20240064,No folder
C20240065,태재육교 등 16개소 교량 정밀안전점검 용역,안전진단부,준공,주관사,20240065,01060_C20240065,01060_안전진단\20240065_태재육교 등 16개소 교량 정밀안전점검 용역
C20240066,용담댐 수상태양광 개발사업 소규모환경영향평가 용역,환경사업부,진행,주관사,20240066,06010_C20240066,06010_환경\2팀\04.소규모환경영향평가\20240066ㅣ용담댐 수상태양광 개발사업 소규모환경영향평가 용역
C20240067,통영항 당동방파제 건설공사 환경영향평가용역,환경사업부,진행,비주관사,20240067,06010_C20240067,06010_환경\1팀\01.환경영향평가\20240067 l 통영항 당동방파제 건설공사 환경영향평가용역
C20240069,사천일반산업단지 재생사업 공용주차장 건립(3부지) 소규모 지하안전영향평가 용역,지반부,준공,주관사,20240069,01040_C20240069,No folder
C20240070,밀양시 도로건설 관리계획 및 농어촌도로 기본 정비계획 수립용역,교통부,진행,주관사,20240070,01050_C20240070,01050_교통\20240070 밀양시 도로건설 관리계획 및 농어촌도로 기본 정비계획 수립용역
C20240071,남양주왕숙(진건) 공공주택지구 기본 및 실시설계용역,도시설계부,진행,비주관사,20240071,04020_C20240071,04020_도시설계\20240071 남양주왕숙(진건) 공공주택지구 기본 및 실시설계용역
C20240073,백운~천천 2단계 지방도 확포장공사 기본 및 실시설계용역,도로부,진행,주관사,20240073,01010_C20240073,01010_도로\20240073_백운~천천2단계 지방도 확포장공사 기본 및 실시설계용역(전라북도)
C20240076,광주산정 공공주택지구 조성사업 환경영향평가용역,환경사업부,진행,주관사,20240076,06010_C20240076,06010_환경\1팀\01.환경영향평가\20240076┃광주산정 공공주택지구 조성사업 환경영향평가
C20240077,섬진강 도달지구 환경영향평가용역,환경사업부,진행,비주관사,20240077,06010_C20240077,06010_환경\2팀\01.환경영향평가\2024077ㅣ섬진강 도달지구 환경영향평가
C20240078,철산배수구역 하수도정비대책 수립 용역(타당성 검토),상하수도부,진행,주관사,20240078,07010_C20240078,07010_상하수도\Y20240078 철산배수구역 하수도정비대책 수립 용역(타당성 검토)
C20240079,부산광역시 우수유출저감대책 수립 용역,수자원부,진행,주관사,20240079,05010_C20240079,No folder
C20240080,서산공항 건설사업 타당성평가 및 기본계획 수립용역 중 측량조사,플랫폼사업실,진행,주관사,20240080,10010_C20240080,No folder
C20240081,"""옥정-포천 광역철도 3공구 건설공사"" 설계시공 일괄입찰 실시설계용역",도시철도부,진행,비주관사,20240081,02010_C20240081,No folder
C20240082,금강지구 영농편의 증진사업 김제1-1 경지재정리공사 세부설계 용역,수자원부,진행,주관사,20240082,05010_C20240082,05010_수자원\20240082 금강지구 영농편의 증진사업 김제1-1 경지재정리공사 세부설계 용역
C20240083,남부화물선 개발제한구역 관리계획변경(경미한 변경) 용역,도시계획부,준공,주관사,20240083,04010_C20240083,04010_도시계획\3팀\2024-0083. 남부화물선 개발제한구역 관리계획변경(경미한 변경) 용역
C20240084,이천 공공하수처리시설 증설사업 기본 및 실시설계용역,상하수도부,진행,주관사,20240084,07010_C20240084,07010_상하수도\Y20240084 이천 공공하수처리시설 증설사업 기본 및 실시설계용역
C20240085,영산강 용두.담양지구 하천환경정비사업 실시설계용역,수자원부,진행,비주관사,20240085,05010_C20240085,05010_수자원\20240085 영산강 용두.담양지구 하천환경정비사업 실시설계 용역
C20240086,신분당선 광교~호매실 복선전철 제3공구 건설공사(T/K) 감독 권한대행 등 건설사업관리용역,철도건설관리부,진행,주관사,20240086,03020_C20240086,No folder
C20240087,자연재해위험개선지구(야은 외 2개소)지정 타당성조사 및 기본계획수립 용역,수자원부,진행,주관사,20240087,05010_C20240087,No folder
C20240088,광주송정~순천 철도건설사업 환경영향평가,환경사업부,진행,주관사,20240088,06010_C20240088,No folder
C20240089,관리천 등 12개 하천기본계획 재수립 용역,수자원부,진행,비주관사,20240089,05010_C20240089,No folder
C20240091,성남 고등동 공공지원민간임대주택 공급촉진지구 조사설계용역,도시계획부,진행,주관사,20240091,04010_C20240091,No folder
C20240092,성남 고등동 공공지원민간임대주택 공급촉진지구 조사설계용역(재해),도시계획부,진행,주관사,20240092,04010_C20240092,No folder
C20240093,성남 고등동 공공지원민간임대주택 공급촉진지구 조사설계용역(환경),환경사업부,진행,주관사,20240093,06010_C20240093,No folder
C20240094,성남 고등동 공공지원민간임대주택 공급촉진지구 조사설계용역(교통),교통부,진행,주관사,20240094,01050_C20240094,No folder
C20240095,대산 그린컴플렉스 일반산업단지 진입도로 개설공사 기본 및 실시설계 용역,도로부,진행,주관사,20240095,01010_C20240095,01010_도로\20240095_대산그린컴플렉스 일반산단 진입도로 개설공사 기본및실시설계용역(서산시)
C20240096,지산지구 배수개선사업 세부설계 용역,수자원부,진행,비주관사,20240096,05010_C20240096,No folder
C20240097,2024 AAAA 지구지정 용역,도시계획부,진행,주관사,20240097,04010_C20240097,04010_도시계획\1팀\2024-097. 2024 AAAA 지구지정 용역
C20240098,신성대봉지구 배수개선사업 세부설계 용역,수자원부,진행,주관사,20240098,05010_C20240098,No folder
C20240099,500kV HVDC동해안-신가평T/L건설공사 사후환경영향조사용역(서부-4구간),환경사업부,진행,주관사,20240099,06010_C20240099,06010_환경\2팀\02.사후환경영향조사\20240099ㅣ500kV HVDC 동해안-신가평 TL 건설공사 사후환경영향조사 용역(서부-4구간)
C20240101,국도17호선 여수 소라 덕양교차로 개선공사 실시설계용역,도로부,진행,주관사,20240101,01010_C20240101,01010_도로\20240101_국도17호선 여수 소라 덕양교차로 개선공사 실시설계용역(익산청)
C20240103,양산시 하수도정비기본계획(변경) 수립 용역,상하수도부,진행,비주관사,20240103,07010_C20240103,07010_상하수도\Y20240103 양산시 하수도정비기본계획(변경) 수립 용역
C20240104,봉원~상리 3차선 확장공사 교통안전진단용역,교통부,준공,주관사,20240104,01050_C20240104,01050_교통\20240104 봉원~상리 3차선 확장공사 교통안전진단용역
C20240105,대전광역시 도로건설.관리계획 수립용역,교통부,진행,주관사,20240105,01050_C20240105,01050_교통\20240105 대전광역시 도로건설·관리계획 수립용역
C20240106,드론기반 국가어항 안전점검 고도화 방안 연구용역,플랫폼사업실,준공,주관사,20240106,10010_C20240106,No folder
C20240108,강릉지구 다목적농촌용수개발사업 세부설계 용역,수자원부,진행,비주관사,20240108,05010_C20240108,No folder
C20240109,도안대교(하) 정밀안전진단 및 내진성능평가용역,안전진단부,준공,주관사,20240109,01060_C20240109,01060_안전진단\20240109_도안대교(하) 정밀안전진단 및 내진성능평가용역
C20240111,중앙선 용문차량기지 외 17개소 재해예방공사 실시설계 용역,철도설계부,진행,비주관사,20240111,03010_C20240111,03010_철도\C20240111 중앙선 용문차량기지 외 17개소 재해예방공사 실시설계용역
C20240114,사천시 환경오염시설 통합환경 변경허가 용역,환경사업부,진행,주관사,20240114,06010_C20240114,06010_환경\3팀(행정)\05.기타\C20240114ㅣ사천시 환경오염시설 통합환경 변경허가 용역
C20240115,2024년 공용노선 교통시설안전진단 및 소통진단 엔지니어링,교통부,준공,비주관사,20240115,01050_C20240115,01050_교통\20240115 2024년 공용노선 교통시설안전진단 및 소통진단 엔지니어링
C20240116,분류식지역 오수간선관로 설치 타당성조사 및 기본계획,상하수도부,진행,비주관사,20240116,07010_C20240116,07010_상하수도\Y20240116 분류식지역 오수간선관로 설치 타당성조사 및 기본계획
C20240117,대안지구 풍수해생활권 종합정비사업 타당성조사 및 기본계획수립 용역,수자원부,진행,주관사,20240117,05010_C20240117,No folder
C20240121,원평천(두월천) 배수영향구간 정비사업 실시설계용역,수자원부,진행,비주관사,20240121,05010_C20240121,No folder
C20240124,중앙선(제천조차장) 및 태백선 수해복구 실시설계용역,철도설계부,준공,주관사,20240124,03010_C20240124,03010_철도\C20240124 중앙선(제천조차장) 및 태백선 수해복구 실시설계용역
C20240126,"부산광역시 동부, 수영하수처리구역 하수관로 기술진단 용역",상하수도부,진행,비주관사,20240126,07010_C20240126,"07010_상하수도\Y20240126 부산광역시 동부, 수영하수처리구역 하수관로 기술진단"
C20240127,김포한강2 콤팩트시티 개발전략 수립 용역,도시계획부,진행,주관사,20240127,04010_C20240127,No folder
C20240129,2030 도로건설 관리계획 수립 용역,교통부,진행,주관사,20240129,01050_C20240129,01050_교통\20240129 2030 도로건설 관리계획 수립용역(부천시)
C20240130,달천 하천정비사업(5개지구) 사후환경영향조사용역,환경사업부,진행,주관사,20240130,06010_C20240130,06010_환경\1팀\02.사후환경영향조사\20240130 I 달천 하천정비사업(5개지구) 사후환경영향조사용역
C20240131,영산강하류 단위유역 유역하수도정비계획(변경) 수립 용역,상하수도부,진행,비주관사,20240131,07010_C20240131,07010_상하수도\Y20240131 영산강하류 단위유역 유역하수도정비계획(변경) 수립 용역
C20240133,여수 화태~백야 도로건설공사 1공구 노선변경 설계 용역『토질분야설계』,지반부,준공,주관사,20240133,01040_C20240133,No folder
C20240135,필리핀 마닐라 LRT 2호선 코게오 연장 타당성조사 용역,철도설계부,준공,주관사,20240135,03010_C20240135,99999_준공\07. 철도설계부\C20240135_필리핀 마닐라 LRT 2호선 코게오 연장 타당성조사 용역
C20240136,양산시 수도정비기본계획 부분변경 용역,상하수도부,준공,주관사,20240136,07010_C20240136,07010_상하수도\Y20240136 양산시 수도정비기본계획 부분변경 용역
C20240137,제2자유로 개발제한구역내 개발행위허가 준공 용역,도시계획부,진행,주관사,20240137,04010_C20240137,04010_도시계획\1팀\2024-137. 제2자유로 개발제한구역내 개발행위허가 준공 용역
C20240138,"밀양강권역(동창천, 단장천) 하천기본계획수립 및 하천시설관리대장 작성용역",수자원부,진행,비주관사,20240138,05010_C20240138,No folder
C20240139,강원권 도로망계획 수립용역,도로부,진행,주관사,20240139,01010_C20240139,01010_도로\20240139_강원권 도로망계획 수립용역(원주청)
C20240140,"""송산그린시티 서측지구 도시물순환 및 블루그린네트워크(1단계) 조성공사(제2공구)"" T/K 기본설계 용역",구조부,진행,비주관사,20240140,01030_C20240140,01030_구조\20240140_송산그린시티 서측지구 도시물순환 및 블루그린네트워크(1단계) 조성공사(제2공구) TK 기본설계 용역
C20240141,의정부시 주차장 수급 및 안전관리 실태조사용역,교통부,진행,비주관사,20240141,01050_C20240141,01050_교통\20240141 의정부시 주차장 수급 및 안전관리 실태조사용역
C20240142,2035년 평창 군기본계획 일부 변경 및 2030년 군관리계획 수립 용역,도시계획부,진행,주관사,20240142,04010_C20240142,01050_교통\20240142 2035년 평창 군기본계획(변경) 및 2030년 군관리계획 수립용역
C20240143,2024년 수도권서부본부 관내 승강장 및 주차장 개량공사 실시설계용역,철도설계부,준공,주관사,20240143,03010_C20240143,03010_철도\C20240143 2024년 수도권서부본부 관내 승강장 및 주차장 개량공사 실시
C20240145,고속국도 제30호 서산~영덕선 대산~당진간 건설공사(제3공구) 대안제시형 낙찰제 반영설계용역,구조부,준공,주관사,20240145,01030_C20240145,01030_구조\20240145 고속국도 제30호 서산-영덕선(대산-당진간) 건설공사 (제3공구) 대안제시형 낙찰제 반영설계용역
C20240146,화성진안 공공주택지구 기본계획 및 기본설계용역,도시계획부,진행,비주관사,20240146,04010_C20240146,No folder
C20240147,탄자니아 도도마주 유수율 제고 시범모델 구축 및 상수도 시설 개선사업 PMC 용역,상하수도부,진행,비주관사,20240147,07010_C20240147,07010_상하수도\Y20240147 탄자니아 도도마주 유수율 제고 시범모델 구축 및 상수도 시설 개선사업 PMC용역
C20240148,공공하수도(하수관로) 기술진단용역(용연하수처리구역),상하수도부,진행,비주관사,20240148,07010_C20240148,07010_상하수도\Y20240148 공공하수도(하수관로) 기술진단용역(용연하수처리구역)
C20240149,2024년 노후 취약구조물 특별 정밀안전점검 용역(S1),안전진단부,진행,비주관사,20240149,01060_C20240149,No folder
C20240150,2024년 수도권서부본부 운영자산 궤도 정밀진단 및 성능평가용역,철도설계부,준공,비주관사,20240150,03010_C20240150,03010_철도\C20240150 2024년 수도권서부본부 운영자산 궤도 정밀진단 및 성능평가용역
C20240151,대동~매리 종점부 선형변경 및 실시설계용역,도로부,진행,주관사,20240151,01010_C20240151,01010_도로\20240151_대동~매리 종점부 선형변경 및 실시설계용역(경상남도-남해종합개발)
C20240154,경부선 내판~부강간 수해복구공사 실시설계용역,철도설계부,준공,주관사,20240154,03010_C20240154,No folder
C20240155,서안양 친환경 융합 스마트밸리 조성사업 도시개발사업 조사설계 용역,도시계획부,진행,주관사,20240155,04010_C20240155,No folder
C20240156,서안양 친환경 융합 스마트밸리 조성사업 환경영향평가 등 용역,환경사업부,진행,주관사,20240156,06010_C20240156,06010_환경\2팀\01.환경영향평가\20240156 l 서안양 친환경 융합 스마트밸리 전략 및 환경영향평가
C20240157,서안양 친환경 융합 스마트밸리 조성사업 재해영향평가 등 용역,도시계획부,진행,주관사,20240157,04010_C20240157,No folder
C20240158,진주시 자원순환센터 조성사업 기본계획 수립용역,환경사업부,진행,비주관사,20240158,06010_C20240158,06010_환경\3팀(행정)\05.기타\C20240158ㅣ진주시 자원순환센터 조성사업 기본계획 수립용역
C20240160,몽골 울란바토르 대용량 대중교통 메트로사업 PMC,구조부,진행,비주관사,20240160,01030_C20240160,No folder
C20240161,남원시 물 재이용 관리계획 수립용역,상하수도부,진행,주관사,20240161,07010_C20240161,07010_상하수도\Y20240161 남원시 물 재이용 관리계획 수립용역
C20240165,서구 가정·석남동 일원 지구단위계획 수립 용역,도시계획부,진행,주관사,20240165,04010_C20240165,No folder
C20240166,포항영일만항 남방파제(2단계) 축조공사 T/K 기본설계 용역,항만부,진행,비주관사,20240166,07020_C20240166,No folder
C20240167,"송도국제도시 6,8공구 조성사업 사후환경영향조사용역",환경사업부,진행,비주관사,20240167,06010_C20240167,"06010_환경\1팀\02.사후환경영향조사\20240167 I 송도국제도시 6,8공구 조성사업 사후환경영향조사 용역"
C20240168,아시아 및 아프리카 유망국 도시개발사업 시장 여건 및 진출 전략 연구,도시계획부,진행,비주관사,20240168,04010_C20240168,04010_도시계획\2팀\2024-168. 아시아 및 아프리카 유망국 도시개발사업 시장여건 및 진출전략 연구 용역
C20240170,반월천 지방하천 정비사업 실시설계용역,수자원부,진행,비주관사,20240170,05010_C20240170,No folder
C20240171,광주송정~순천 철도건설 제4공구 건설공사 실시설계(구조),구조부,진행,주관사,20240171,01030_C20240171,01030_구조\C20240171_광주송정~순천 철도건설 제4공구 건설공사 실시설계
C20240172,강남역 일대 대심도 빗물배수터널 건설공사(T/K) 기본설계 설계용역,도시철도부,준공,비주관사,20240172,02010_C20240172,No folder
C20240173,포항 기업혁신파크 통합개발계획 및 재해영향평가 수립 용역,도시계획부,진행,주관사,20240173,04010_C20240173,04010_도시계획\3팀\2024-0173. 포항 기업혁신파크 통합개발계획 및 재해영향평가 수립 용역
C20240174,포항 기업혁신파크 통합개발계획 환경영향평가,환경사업부,진행,주관사,20240174,06010_C20240174,06010_환경\2팀\01.환경영향평가\20240174 l 포항 기업혁신파크 통합개발계획 환경영향평가
C20240175,포항 기업혁신파크 통합개발계획 교통영향평가,교통부,진행,주관사,20240175,01050_C20240175,01050_교통\20240175 포항 기업혁신파크 통합개발계획 교통영향평가
C20240176,갈거 자연재해위험개선지구 정비사업 실시설계용역,수자원부,진행,주관사,20240176,05010_C20240176,05010_수자원\20240176 갈거 자연재해위험개선지구 정비사업 실시설계용역
C20240177,아산 둔포 센트럴파크 도시개발사업 전략 및 환경영향평가 용역,환경사업부,진행,주관사,20240177,06010_C20240177,06010_환경\2팀\03.전략환경영향평가\20240177ㅣ아산 둔포 센트럴파크 도시개발사업 전략 및 환경영향평가 용역
